  [02/11/09 09:25:54] ----No VoiceCheck Test Start----
 [02/11/09 09:25:54], DeviceID(1, 1) Err=129,Cause=0 
 [02/20/09 11:07:22], DeviceID(1, 63) GetDtmf [3] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:23], DeviceID(1, 15) GetDtmf [D] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:23], DeviceID(1, 45) GetDtmf [D] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:23], DeviceID(1, 60) GetDtmf [D] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:24], DeviceID(1, 75) GetDtmf [D] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:24], DeviceID(1, 105) GetDtmf [D] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:24], DeviceID(1, 1) GetDtmf [1] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:24], DeviceID(1, 2) GetDtmf [2] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:24], DeviceID(1, 30) GetDtmf [D] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:24], DeviceID(1, 4) GetDtmf [4] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:24], DeviceID(1, 5) GetDtmf [5] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:24], DeviceID(1, 6) GetDtmf [6] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:24], DeviceID(1, 7) GetDtmf [7] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:24], DeviceID(1, 8) GetDtmf [8] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:24], DeviceID(1, 9) GetDtmf [9] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 10) GetDtmf [0] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 11) GetDtmf [*] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 12) GetDtmf [#] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 13) GetDtmf [A] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 34) GetDtmf [4] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 35) GetDtmf [5] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 36) GetDtmf [6] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 120) GetDtmf [D] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:25], DeviceID(1, 37) GetDtmf [7] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 38) GetDtmf [8] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 14) GetDtmf [B] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 17) GetDtmf [2] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 19) GetDtmf [4] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 39) GetDtmf [9] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 90) GetDtmf [D] error, count=41£¬ErrCount=41 
 [02/20/09 11:07:25], DeviceID(1, 20) GetDtmf [5] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 21) GetDtmf [6] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 40) GetDtmf [0] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 41) GetDtmf [*] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:25], DeviceID(1, 42) GetDtmf [#] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 22) GetDtmf [7] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 43) GetDtmf [A] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 44) GetDtmf [B] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 65) GetDtmf [5] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 3) GetDtmf [3] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 33) GetDtmf [3] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 66) GetDtmf [6] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 67) GetDtmf [7] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 68) GetDtmf [8] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 46) GetDtmf [1] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 47) GetDtmf [2] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 49) GetDtmf [4] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 69) GetDtmf [9] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 70) GetDtmf [0] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 71) GetDtmf [*] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 72) GetDtmf [#] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 73) GetDtmf [A] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 74) GetDtmf [B] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 76) GetDtmf [1] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 50) GetDtmf [5] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 77) GetDtmf [2] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 79) GetDtmf [4] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 81) GetDtmf [6] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 82) GetDtmf [7] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 97) GetDtmf [7] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 51) GetDtmf [6] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 98) GetDtmf [8] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:26], DeviceID(1, 99) GetDtmf [9] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 52) GetDtmf [7] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 53) GetDtmf [8] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 54) GetDtmf [9] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 55) GetDtmf [0] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 100) GetDtmf [0] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 101) GetDtmf [*] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 102) GetDtmf [#] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 103) GetDtmf [A] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 104) GetDtmf [B] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 83) GetDtmf [8] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 106) GetDtmf [1] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 107) GetDtmf [2] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 23) GetDtmf [8] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 56) GetDtmf [*] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 57) GetDtmf [#] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 58) GetDtmf [A] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 24) GetDtmf [9] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 25) GetDtmf [0] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 26) GetDtmf [*] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 109) GetDtmf [4] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 110) GetDtmf [5] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 111) GetDtmf [6] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 113) GetDtmf [8] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:27], DeviceID(1, 114) GetDtmf [9] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 27) GetDtmf [#] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 84) GetDtmf [9] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 18) GetDtmf [3] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 59) GetDtmf [B] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 61) GetDtmf [1] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 62) GetDtmf [2] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 85) GetDtmf [0] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 86) GetDtmf [*] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 87) GetDtmf [#] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 115) GetDtmf [0] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 116) GetDtmf [*] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 88) GetDtmf [A] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 78) GetDtmf [3] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 89) GetDtmf [B] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 28) GetDtmf [A] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 29) GetDtmf [B] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 91) GetDtmf [1] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 92) GetDtmf [2] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 94) GetDtmf [4] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 95) GetDtmf [5] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 117) GetDtmf [#] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 118) GetDtmf [A] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 119) GetDtmf [B] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 121) GetDtmf [1] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 122) GetDtmf [2] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:28], DeviceID(1, 124) GetDtmf [4] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:29], DeviceID(1, 31) GetDtmf [1] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:29], DeviceID(1, 125) GetDtmf [5] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:29], DeviceID(1, 108) GetDtmf [3] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:29], DeviceID(1, 126) GetDtmf [6] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:29], DeviceID(1, 93) GetDtmf [3] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:29], DeviceID(1, 127) GetDtmf [7] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:30], DeviceID(1, 123) GetDtmf [3] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:31], DeviceID(1, 63) GetDtmf [3] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:31], DeviceID(1, 15) GetDtmf [D] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:32], DeviceID(1, 45) GetDtmf [D] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:32], DeviceID(1, 60) GetDtmf [D] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:32], DeviceID(1, 1) GetDtmf [1] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:32], DeviceID(1, 2) GetDtmf [2] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:32], DeviceID(1, 75) GetDtmf [D] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:32], DeviceID(1, 105) GetDtmf [D] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:32], DeviceID(1, 30) GetDtmf [D] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:33], DeviceID(1, 4) GetDtmf [4] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 5) GetDtmf [5] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 6) GetDtmf [6] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 7) GetDtmf [7] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 8) GetDtmf [8] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 9) GetDtmf [9] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 10) GetDtmf [0] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 11) GetDtmf [*] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 12) GetDtmf [#] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 13) GetDtmf [A] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 34) GetDtmf [4] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 35) GetDtmf [5] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 36) GetDtmf [6] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 37) GetDtmf [7] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 38) GetDtmf [8] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 14) GetDtmf [B] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 17) GetDtmf [2] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 19) GetDtmf [4] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 39) GetDtmf [9] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 120) GetDtmf [D] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:33], DeviceID(1, 20) GetDtmf [5] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 40) GetDtmf [0] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 41) GetDtmf [*] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 21) GetDtmf [6] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:33], DeviceID(1, 90) GetDtmf [D] error, count=42£¬ErrCount=42 
 [02/20/09 11:07:34], DeviceID(1, 22) GetDtmf [7] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 42) GetDtmf [#] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 43) GetDtmf [A] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 44) GetDtmf [B] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 65) GetDtmf [5] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 46) GetDtmf [1] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 47) GetDtmf [2] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 49) GetDtmf [4] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 3) GetDtmf [3] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 66) GetDtmf [6] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 67) GetDtmf [7] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 33) GetDtmf [3] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 50) GetDtmf [5] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 68) GetDtmf [8] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 69) GetDtmf [9] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 70) GetDtmf [0] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 71) GetDtmf [*] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 72) GetDtmf [#] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 73) GetDtmf [A] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 74) GetDtmf [B] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 76) GetDtmf [1] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 77) GetDtmf [2] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 79) GetDtmf [4] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 81) GetDtmf [6] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 82) GetDtmf [7] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 51) GetDtmf [6] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:34], DeviceID(1, 97) GetDtmf [7] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 98) GetDtmf [8] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 99) GetDtmf [9] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 52) GetDtmf [7] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 53) GetDtmf [8] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 54) GetDtmf [9] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 55) GetDtmf [0] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 100) GetDtmf [0] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 101) GetDtmf [*] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 102) GetDtmf [#] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 103) GetDtmf [A] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 104) GetDtmf [B] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 23) GetDtmf [8] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 83) GetDtmf [8] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 106) GetDtmf [1] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 56) GetDtmf [*] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 57) GetDtmf [#] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 58) GetDtmf [A] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 107) GetDtmf [2] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 109) GetDtmf [4] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 110) GetDtmf [5] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 24) GetDtmf [9] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 25) GetDtmf [0] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 26) GetDtmf [*] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 111) GetDtmf [6] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:35], DeviceID(1, 113) GetDtmf [8] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 114) GetDtmf [9] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 27) GetDtmf [#] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 84) GetDtmf [9] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 85) GetDtmf [0] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 86) GetDtmf [*] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 18) GetDtmf [3] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 87) GetDtmf [#] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 88) GetDtmf [A] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 59) GetDtmf [B] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 61) GetDtmf [1] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 115) GetDtmf [0] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 62) GetDtmf [2] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 116) GetDtmf [*] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 78) GetDtmf [3] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 89) GetDtmf [B] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:36], DeviceID(1, 28) GetDtmf [A] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 29) GetDtmf [B] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 91) GetDtmf [1] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 92) GetDtmf [2] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 94) GetDtmf [4] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 95) GetDtmf [5] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 31) GetDtmf [1] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 117) GetDtmf [#] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 118) GetDtmf [A] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 119) GetDtmf [B] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 121) GetDtmf [1] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 122) GetDtmf [2] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 124) GetDtmf [4] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 125) GetDtmf [5] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 126) GetDtmf [6] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 93) GetDtmf [3] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 108) GetDtmf [3] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:37], DeviceID(1, 127) GetDtmf [7] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:38], DeviceID(1, 123) GetDtmf [3] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:39], DeviceID(1, 63) GetDtmf [3] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:40], DeviceID(1, 15) GetDtmf [D] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:40], DeviceID(1, 1) GetDtmf [1] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:40], DeviceID(1, 2) GetDtmf [2] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:40], DeviceID(1, 45) GetDtmf [D] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:40], DeviceID(1, 60) GetDtmf [D] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:40], DeviceID(1, 75) GetDtmf [D] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:41], DeviceID(1, 105) GetDtmf [D] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:41], DeviceID(1, 30) GetDtmf [D] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:41], DeviceID(1, 4) GetDtmf [4] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 5) GetDtmf [5] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 6) GetDtmf [6] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 7) GetDtmf [7] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 8) GetDtmf [8] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 9) GetDtmf [9] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 10) GetDtmf [0] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 11) GetDtmf [*] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 12) GetDtmf [#] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 13) GetDtmf [A] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 34) GetDtmf [4] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 35) GetDtmf [5] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 36) GetDtmf [6] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 14) GetDtmf [B] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 17) GetDtmf [2] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 19) GetDtmf [4] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 37) GetDtmf [7] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 38) GetDtmf [8] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:41], DeviceID(1, 39) GetDtmf [9] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:42], DeviceID(1, 20) GetDtmf [5] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:42], DeviceID(1, 120) GetDtmf [D] error, count=43£¬ErrCount=43 
 [02/20/09 11:07:42], DeviceID(1, 21) GetDtmf [6] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:42], DeviceID(1, 40) GetDtmf [0] error, count=44£¬ErrCount=44 
 [02/20/09 11:07:42], DeviceID(1, 41) GetDtmf [*] error, count=44£¬ErrCount=44 
